LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,PRECTOT,QV2M,RH2M,PS,WS50M_RANGE,WS10M_RANGE,WS50M,WS10M,T2M_RANGE
52.22961,21.01811,2015,06,21,   17.70,   10.11,   14.15,    2.57,    7.20,   71.26,   99.95,    3.84,    1.70,    5.00,    3.25,    7.58
52.22961,21.01811,2015,06,22,   21.22,    8.25,   15.90,    1.18,    7.47,   66.03,   99.82,    5.33,    2.82,    5.78,    3.92,   12.98
52.22961,21.01811,2015,06,23,   17.12,   11.16,   14.59,    4.98,    8.64,   82.67,   99.40,    3.22,    1.47,    7.04,    5.02,    5.96
52.22961,21.01811,2015,06,24,   19.99,    9.69,   15.29,    0.15,    6.95,   64.19,  100.29,    3.36,    3.65,    6.37,    4.46,   10.30
52.22961,21.01811,2015,06,25,   21.05,    9.20,   15.90,    0.01,    6.94,   61.89,  100.76,    2.94,    1.45,    3.99,    2.78,   11.84
52.22961,21.01811,2015,06,26,   22.52,   10.77,   17.61,    0.65,    8.05,   64.17,  100.41,    3.92,    2.87,    4.38,    2.92,   11.75
52.22961,21.01811,2015,06,27,   22.26,   10.94,   17.59,    0.08,    8.00,   63.67,  100.06,    2.31,    1.28,    3.21,    2.27,   11.32
52.22961,21.01811,2015,06,28,   24.46,   14.18,   19.48,    0.16,    8.54,   60.47,  100.24,    4.27,    1.53,    3.21,    2.01,   10.27
52.22961,21.01811,2015,06,29,   20.43,   14.86,   17.66,    5.17,   10.39,   82.51,  100.50,    3.33,    1.76,    3.76,    2.52,    5.57
52.22961,21.01811,2015,06,30,   24.33,   13.55,   19.59,    0.33,    9.13,   64.43,  100.64,    2.58,    1.15,    3.25,    2.23,   10.79
52.22961,21.01811,2015,07,01,   24.65,   14.65,   19.67,    0.06,    8.24,   58.00,  100.92,    3.64,    1.97,    5.54,    3.89,   10.00
52.22961,21.01811,2015,07,02,   26.14,   12.30,   20.12,    0.00,    8.15,   55.99,  101.28,    3.97,    1.52,    4.88,    3.19,   13.84
52.22961,21.01811,2015,07,03,   28.54,   13.63,   22.34,    0.00,    8.42,   50.63,  101.48,    5.06,    1.76,    3.68,    2.43,   14.91
52.22961,21.01811,2015,07,04,   30.68,   15.05,   24.38,    0.00,    8.53,   45.11,  100.98,    3.31,    1.92,    3.04,    2.17,   15.62
52.22961,21.01811,2015,07,05,   32.52,   18.01,   26.28,    0.00,    9.60,   45.07,  100.40,    3.06,    1.94,    1.69,    1.19,   14.51
52.22961,21.01811,2015,07,06,   32.69,   16.58,   24.52,    1.73,   10.12,   52.58,  100.12,    5.60,    5.20,    6.38,    4.33,   16.12
52.22961,21.01811,2015,07,07,   29.42,   14.13,   22.67,    0.00,    8.04,   46.75,  100.06,    8.21,    3.86,    4.46,    3.00,   15.29
52.22961,21.01811,2015,07,08,   24.92,   16.74,   21.77,    9.94,   11.31,   68.64,   99.17,    4.38,    4.81,    7.93,    5.59,    8.18
52.22961,21.01811,2015,07,09,   22.34,   11.86,   17.51,    1.36,    8.01,   63.73,   99.60,    4.23,    3.82,    7.52,    5.43,   10.48
52.22961,21.01811,2015,07,10,   17.34,   11.53,   14.28,    0.55,    5.68,   55.84,  100.05,    3.47,    4.19,   10.27,    7.62,    5.81
52.22961,21.01811,2015,07,11,   21.49,   11.30,   16.07,    0.07,    6.74,   59.05,  100.07,    4.82,    5.55,    7.88,    5.74,   10.19
52.22961,21.01811,2015,07,12,   23.72,   10.70,   18.14,    0.46,    7.82,   60.04,  100.02,    3.45,    3.17,    3.19,    2.36,   13.01
52.22961,21.01811,2015,07,13,   21.23,   14.53,   17.40,    1.98,    9.29,   74.47,   99.71,    4.51,    3.91,    4.98,    3.28,    6.70
52.22961,21.01811,2015,07,14,   22.09,   14.09,   17.69,    2.20,    8.86,   69.80,   99.76,    2.71,    3.20,    5.52,    3.82,    8.01
52.22961,21.01811,2015,07,15,   23.51,   13.20,   18.60,    0.22,    7.69,   57.41,  100.10,    4.65,    4.15,    5.61,    3.79,   10.31
52.22961,21.01811,2015,07,16,   25.01,   11.14,   19.31,    0.01,    7.46,   53.48,  100.43,    4.39,    3.72,    4.62,    3.28,   13.87
52.22961,21.01811,2015,07,17,   27.81,   15.37,   21.80,    0.04,    8.13,   49.88,  100.23,    6.14,    5.35,    5.47,    3.80,   12.44
52.22961,21.01811,2015,07,18,   32.46,   13.38,   23.46,    4.77,    9.48,   52.45,  100.04,    4.36,    2.68,    6.69,    4.29,   19.08
52.22961,21.01811,2015,07,19,   27.33,   17.58,   22.18,    9.88,   12.32,   73.35,   99.73,    7.90,    5.89,    5.19,    3.60,    9.75
52.22961,21.01811,2015,07,20,   23.69,   13.59,   19.15,    0.84,    8.53,   61.25,   99.64,    6.68,    6.52,    8.71,    6.25,   10.10
52.22961,21.01811,2015,07,21,   26.54,   12.47,   20.51,    0.01,    9.10,   60.29,  100.04,    4.21,    2.53,    3.26,    2.27,   14.08
52.22961,21.01811,2015,07,22,   28.86,   17.41,   23.11,    0.31,   10.71,   60.51,  100.03,    4.57,    3.31,    5.34,    3.55,   11.45
52.22961,21.01811,2015,07,23,   32.20,   17.53,   23.73,    0.51,   11.27,   61.15,   99.76,    6.09,    6.61,    7.38,    5.22,   14.66
52.22961,21.01811,2015,07,24,   27.37,   15.31,   22.13,    0.00,    8.56,   51.45,  100.17,    8.08,    4.28,    3.66,    2.23,   12.06
52.22961,21.01811,2015,07,25,   30.92,   18.04,   24.37,    8.78,   11.80,   61.34,   99.42,    6.60,    6.45,    8.14,    5.67,   12.87
52.22961,21.01811,2015,07,26,   21.69,   13.59,   17.90,    1.94,    8.84,   68.70,   99.68,    7.18,    6.36,    6.51,    4.68,    8.11
52.22961,21.01811,2015,07,27,   22.60,   11.03,   18.15,    0.12,    7.60,   57.92,   99.34,    6.08,    4.39,    4.80,    3.27,   11.57
52.22961,21.01811,2015,07,28,   23.48,   13.56,   18.64,    1.55,    8.47,   62.46,   99.09,    3.54,    4.42,    7.60,    5.08,    9.92
52.22961,21.01811,2015,07,29,   23.48,   12.33,   18.40,    0.71,    7.02,   52.74,   99.35,    5.04,    4.55,    5.63,    3.88,   11.15
52.22961,21.01811,2015,07,30,   22.42,   11.75,   17.07,    1.03,    6.90,   56.53,   99.61,    5.17,    5.80,    8.33,    5.89,   10.67
52.22961,21.01811,2015,07,31,   21.34,   11.00,   16.06,    0.05,    6.46,   56.76,  100.19,    4.94,    5.87,    7.78,    5.41,   10.34
52.22961,21.01811,2015,08,01,   23.33,   10.05,   16.88,    0.00,    6.37,   53.32,  100.67,    6.75,    2.62,    3.08,    1.95,   13.28
52.22961,21.01811,2015,08,02,   28.09,   11.64,   20.81,    0.00,    6.78,   44.42,  100.71,    6.39,    3.23,    4.80,    2.96,   16.45
52.22961,21.01811,2015,08,03,   31.24,   17.29,   24.47,    0.00,    8.72,   45.69,  100.55,    6.06,    2.53,    3.14,    1.91,   13.96
52.22961,21.01811,2015,08,04,   33.36,   18.55,   26.11,    0.00,    9.75,   46.18,  100.32,    6.15,    2.93,    4.98,    3.13,   14.81
52.22961,21.01811,2015,08,05,   33.99,   18.25,   27.01,    0.00,    9.26,   41.55,  100.20,    5.26,    3.66,    3.65,    2.45,   15.74
52.22961,21.01811,2015,08,06,   33.91,   18.99,   26.90,    0.00,   10.76,   48.65,  100.37,    2.92,    1.50,    1.68,    1.12,   14.92
52.22961,21.01811,2015,08,07,   35.21,   21.19,   28.29,    0.01,   10.59,   44.21,  100.56,    5.75,    2.43,    2.51,    1.65,   14.02
52.22961,21.01811,2015,08,08,   36.18,   21.30,   28.93,    0.00,    9.93,   39.94,  100.46,    4.94,    2.54,    6.87,    4.39,   14.87
52.22961,21.01811,2015,08,09,   34.53,   21.93,   27.75,    0.21,   11.16,   47.98,  100.31,    5.75,    3.47,    4.59,    3.32,   12.60
52.22961,21.01811,2015,08,10,   31.59,   19.43,   25.26,    0.03,   10.86,   54.09,  100.35,    4.01,    1.61,    5.24,    3.72,   12.16
52.22961,21.01811,2015,08,11,   33.38,   17.98,   26.08,    0.01,    9.60,   45.51,  100.23,    5.00,    1.36,    3.88,    2.38,   15.40
52.22961,21.01811,2015,08,12,   34.35,   20.31,   27.60,    0.00,   10.30,   44.71,  100.30,    5.23,    2.37,    4.46,    2.97,   14.04
52.22961,21.01811,2015,08,13,   28.64,   19.18,   23.21,    2.29,   10.72,   60.41,  100.47,    3.09,    3.38,    6.99,    5.01,    9.46
52.22961,21.01811,2015,08,14,   30.06,   16.67,   23.28,    0.00,    8.04,   45.08,  100.28,    4.50,    2.05,    6.17,    4.14,   13.40
52.22961,21.01811,2015,08,15,   31.37,   16.30,   24.08,    0.00,    7.54,   40.13,   99.73,    4.90,    2.77,    6.22,    3.97,   15.08
52.22961,21.01811,2015,08,16,   29.95,   18.25,   24.23,    0.62,    6.65,   35.09,   99.78,    4.67,    2.79,    6.79,    4.50,   11.69
52.22961,21.01811,2015,08,17,   28.40,   17.28,   22.50,    0.02,    6.25,   36.69,   99.94,    3.72,    4.39,    9.58,    7.03,   11.11
52.22961,21.01811,2015,08,18,   25.83,   13.83,   19.46,    0.00,    5.55,   39.44,  100.32,    3.46,    5.51,    9.11,    6.48,   12.00
52.22961,21.01811,2015,08,19,   24.02,   11.09,   17.93,    0.00,    4.87,   38.28,  100.77,    3.83,    4.29,    7.39,    4.93,   12.94
52.22961,21.01811,2015,08,20,   24.71,   10.60,   18.12,    0.00,    5.15,   40.17,  101.24,    3.47,    2.37,    6.27,    4.04,   14.11
52.22961,21.01811,2015,08,21,   24.48,   11.42,   17.78,    0.00,    5.38,   42.87,  101.29,    2.86,    2.85,    5.17,    3.38,   13.06
52.22961,21.01811,2015,08,22,   24.48,   13.40,   19.09,    0.25,    6.59,   48.14,  100.87,    4.93,    3.31,    3.36,    2.14,   11.08
52.22961,21.01811,2015,08,23,   27.46,   13.39,   20.63,    0.01,    7.18,   47.44,  100.41,    5.48,    2.93,    4.67,    3.05,   14.07
52.22961,21.01811,2015,08,24,   29.46,   14.28,   22.17,    0.00,    7.55,   45.27,  100.18,    4.74,    4.26,    7.72,    5.06,   15.18
52.22961,21.01811,2015,08,25,   29.62,   12.87,   20.14,    4.81,    8.66,   58.76,  100.14,    5.64,    5.04,    7.28,    5.31,   16.75
52.22961,21.01811,2015,08,26,   25.42,   12.38,   18.88,    0.02,    7.81,   57.60,  100.58,    5.21,    3.19,    4.25,    2.85,   13.04
52.22961,21.01811,2015,08,27,   29.28,   13.57,   21.51,    0.00,    7.54,   47.15,  100.28,    3.91,    3.35,    6.49,    4.07,   15.70
52.22961,21.01811,2015,08,28,   29.62,   16.85,   22.65,    0.05,    9.79,   56.97,  100.14,    3.63,    4.59,    6.90,    4.69,   12.77
52.22961,21.01811,2015,08,29,   25.18,   14.10,   19.58,    0.03,    7.64,   54.14,  100.98,    2.56,    2.79,    3.90,    2.85,   11.08
52.22961,21.01811,2015,08,30,   30.18,   12.72,   22.07,    0.14,    8.12,   49.29,  100.78,    4.10,    2.32,    4.03,    2.54,   17.46
52.22961,21.01811,2015,08,31,   33.03,   19.07,   25.58,    0.49,   10.58,   51.58,  100.12,    7.72,    2.94,    4.22,    2.29,   13.95
52.22961,21.01811,2015,09,01,   34.20,   19.69,   27.25,    0.00,    8.62,   37.85,   99.37,    4.80,    3.58,    4.35,    2.98,   14.52
52.22961,21.01811,2015,09,02,   23.02,   13.53,   20.01,    0.64,    9.55,   65.00,   99.69,    6.43,    6.30,    6.24,    4.62,    9.49
52.22961,21.01811,2015,09,03,   23.67,   13.02,   18.19,    0.18,    6.75,   51.78,  100.16,    5.04,    2.15,    2.23,    1.31,   10.65
52.22961,21.01811,2015,09,04,   15.56,   11.43,   14.13,   14.04,    7.25,   71.86,   99.92,    6.18,    3.91,    4.36,    2.84,    4.12
52.22961,21.01811,2015,09,05,   21.48,   10.33,   15.73,    0.03,    6.87,   61.28,   99.64,    4.26,    4.40,    6.62,    4.25,   11.15
52.22961,21.01811,2015,09,06,   17.97,   10.16,   13.40,    3.40,    6.49,   67.11,   99.38,    5.67,    6.25,    8.40,    6.14,    7.81
52.22961,21.01811,2015,09,07,   13.94,   10.58,   12.17,    9.58,    7.52,   84.56,   99.69,    3.61,    3.55,   10.93,    8.21,    3.36
52.22961,21.01811,2015,09,08,   15.42,    8.15,   12.04,    3.46,    7.23,   82.41,  100.26,    5.03,    5.79,    7.77,    5.39,    7.27
52.22961,21.01811,2015,09,09,   18.37,    6.80,   12.60,    0.15,    6.41,   70.85,  100.86,    3.77,    1.64,    3.50,    2.40,   11.56
52.22961,21.01811,2015,09,10,   20.05,    7.85,   14.25,    0.03,    6.14,   61.22,  101.24,    5.55,    4.36,    6.14,    4.15,   12.20
52.22961,21.01811,2015,09,11,   20.90,   10.25,   15.42,    0.01,    5.99,   55.40,  101.27,    3.50,    3.34,    8.91,    6.48,   10.66
52.22961,21.01811,2015,09,12,   16.62,    9.68,   13.13,    1.63,    6.77,   72.42,  101.01,    2.99,    3.88,    8.14,    5.90,    6.94
52.22961,21.01811,2015,09,13,   21.52,    8.25,   14.52,    0.05,    7.37,   71.87,  100.79,    4.07,    3.33,    7.06,    4.97,   13.27
52.22961,21.01811,2015,09,14,   23.91,    8.91,   16.57,    1.00,    7.61,   64.57,  100.06,    3.31,    2.93,    9.79,    7.37,   15.00
52.22961,21.01811,2015,09,15,   24.43,   15.30,   19.51,    1.55,    9.62,   67.60,   99.83,    6.77,    4.11,    5.75,    3.59,    9.13
52.22961,21.01811,2015,09,16,   27.95,   16.13,   21.72,    3.38,   11.07,   67.57,   99.38,    4.15,    3.69,    5.74,    3.59,   11.82
52.22961,21.01811,2015,09,17,   30.45,   16.51,   22.98,    0.00,   10.48,   59.07,   99.08,    4.25,    2.74,    5.87,    3.51,   13.94
52.22961,21.01811,2015,09,18,   23.39,   14.39,   18.77,    2.20,    8.07,   59.66,  100.12,   12.71,    9.64,    6.55,    4.85,    9.00
52.22961,21.01811,2015,09,19,   22.08,   12.49,   17.28,    3.23,    7.93,   64.67,  100.64,    1.48,    1.30,    1.24,    0.93,    9.58
52.22961,21.01811,2015,09,20,   20.26,    9.92,   15.26,    1.70,    7.70,   71.14,  100.18,    6.15,    4.21,    2.95,    2.01,   10.34
52.22961,21.01811,2015,09,21,   16.21,    7.81,   11.49,    0.36,    6.27,   74.06,  100.05,    2.95,    4.15,    6.57,    4.44,    8.40
52.22961,21.01811,2015,09,22,   19.08,    6.22,   12.67,    0.00,    5.85,   63.87,   99.94,    4.36,    3.36,    6.28,    3.99,   12.85
52.22961,21.01811,2015,09,23,   23.21,    8.59,   16.12,    0.04,    7.60,   66.13,   99.68,    4.45,    2.53,    4.34,    2.88,   14.62
52.22961,21.01811,2015,09,24,   25.00,   13.02,   18.71,    4.96,    9.44,   69.97,  100.19,    4.95,    3.27,    5.06,    3.48,   11.98
52.22961,21.01811,2015,09,25,   16.93,   13.10,   14.83,    8.13,    9.00,   85.42,  100.19,    1.99,    2.24,    7.82,    5.74,    3.83
52.22961,21.01811,2015,09,26,   15.94,   10.32,   13.29,    7.74,    7.60,   80.00,  100.45,    3.25,    4.04,    9.10,    6.58,    5.62
52.22961,21.01811,2015,09,27,   16.99,    7.69,   11.75,    0.26,    6.07,   71.22,  101.14,    1.69,    3.37,    7.23,    4.90,    9.31
52.22961,21.01811,2015,09,28,   16.82,    5.66,   10.96,    0.11,    5.95,   73.96,  101.75,    3.35,    2.50,    6.60,    4.21,   11.16
52.22961,21.01811,2015,09,29,   16.27,    7.04,   11.03,    0.04,    5.50,   68.37,  102.09,    3.09,    3.56,    6.28,    4.26,    9.23
52.22961,21.01811,2015,09,30,   15.80,    5.12,   10.45,    0.01,    4.75,   61.38,  102.17,    4.49,    3.87,    3.22,    2.26,   10.68
52.22961,21.01811,2015,10,01,   15.90,    3.15,    9.06,    0.00,    4.16,   58.92,  101.86,    4.83,    2.19,    4.70,    2.99,   12.75
52.22961,21.01811,2015,10,02,   18.69,    4.26,   10.48,    0.00,    4.26,   54.48,  101.26,    2.78,    3.04,    7.12,    4.38,   14.42
52.22961,21.01811,2015,10,03,   20.18,    5.42,   11.80,    0.00,    5.04,   58.78,  100.73,    5.79,    1.49,    5.62,    3.13,   14.75
52.22961,21.01811,2015,10,04,   22.81,   10.47,   15.80,    0.00,    7.60,   67.78,  100.18,    5.01,    4.60,    5.89,    3.81,   12.34
52.22961,21.01811,2015,10,05,   20.01,    9.78,   13.82,    0.01,    7.68,   77.86,  100.11,    2.74,    1.85,    4.32,    2.75,   10.23
52.22961,21.01811,2015,10,06,   17.56,    7.87,   12.15,    0.11,    6.84,   77.35,  100.16,    6.71,    5.57,    5.79,    4.20,    9.69
52.22961,21.01811,2015,10,07,   10.76,    1.94,    6.06,    0.00,    3.00,   51.68,  100.78,    3.65,    4.85,    9.23,    6.96,    8.82
52.22961,21.01811,2015,10,08,   11.27,    0.15,    4.63,    0.00,    2.41,   45.90,  100.92,    3.03,    4.16,    7.85,    5.50,   11.12
52.22961,21.01811,2015,10,09,    9.31,   -2.89,    2.65,    0.00,    2.47,   54.20,  101.18,    3.09,    2.90,    5.77,    3.56,   12.20
52.22961,21.01811,2015,10,10,    9.55,   -3.96,    2.08,    0.00,    2.46,   56.22,  101.26,    2.71,    1.84,    4.85,    3.14,   13.51
52.22961,21.01811,2015,10,11,    7.97,   -3.23,    2.13,    0.00,    2.70,   61.44,  101.07,    3.35,    4.38,    7.42,    4.92,   11.20
52.22961,21.01811,2015,10,12,    5.07,   -0.34,    2.18,    2.69,    3.24,   73.35,  101.08,    2.46,    2.18,    8.31,    6.19,    5.41
52.22961,21.01811,2015,10,13,    6.51,    1.49,    3.62,    1.65,    4.34,   88.55,  100.86,    3.69,    3.86,    7.69,    5.56,    5.03
52.22961,21.01811,2015,10,14,   10.97,    0.93,    5.60,    0.02,    3.84,   68.25,  100.93,    4.15,    4.62,    8.15,    5.71,   10.04
52.22961,21.01811,2015,10,15,   10.37,    1.52,    6.19,    2.38,    3.75,   64.11,  100.95,    4.68,    4.46,   11.40,    8.52,    8.84
52.22961,21.01811,2015,10,16,   14.19,    5.61,    8.54,    2.80,    5.61,   81.14,  100.59,    5.94,    5.73,    8.91,    6.56,    8.58
52.22961,21.01811,2015,10,17,   10.43,    5.42,    7.71,    8.49,    6.17,   94.29,  100.38,    5.72,    3.64,    2.88,    2.09,    5.01
52.22961,21.01811,2015,10,18,   11.54,    5.67,    8.33,    7.39,    6.38,   93.30,  100.26,    4.07,    4.47,    6.04,    3.95,    5.88
52.22961,21.01811,2015,10,19,    8.29,    3.83,    5.92,    0.54,    5.33,   92.20,  100.51,    5.64,    3.44,    3.35,    2.38,    4.46
52.22961,21.01811,2015,10,20,   10.13,    5.34,    7.12,    0.68,    5.61,   89.09,  100.26,    5.84,    3.10,    3.01,    1.76,    4.79
52.22961,21.01811,2015,10,21,    7.55,    5.54,    6.37,   10.26,    5.66,   94.41,   99.92,    1.45,    2.18,    6.81,    4.88,    2.01
52.22961,21.01811,2015,10,22,   10.99,    4.63,    6.78,    0.64,    5.26,   85.38,   99.98,    3.77,    2.28,    4.99,    3.29,    6.35
52.22961,21.01811,2015,10,23,   12.13,    5.43,    8.83,    1.01,    5.99,   84.54,  100.06,    5.18,    5.16,    9.62,    6.91,    6.71
52.22961,21.01811,2015,10,24,   10.88,    2.87,    6.62,    0.16,    5.67,   93.76,  100.76,    6.80,    4.43,    4.69,    3.41,    8.00
52.22961,21.01811,2015,10,25,    9.93,    3.13,    6.37,    0.41,    5.49,   92.05,  100.54,    4.72,    2.86,    6.50,    4.59,    6.81
52.22961,21.01811,2015,10,26,   10.35,    1.81,    5.34,    0.14,    4.83,   87.50,  101.07,    3.60,    3.56,    5.84,    4.31,    8.54
52.22961,21.01811,2015,10,27,   10.35,    0.63,    3.80,    0.04,    4.28,   86.61,  101.24,    3.47,    2.05,    2.40,    1.71,    9.72
52.22961,21.01811,2015,10,28,    8.81,   -0.18,    3.75,    0.00,    4.16,   84.12,  100.98,    5.29,    4.15,    7.04,    4.92,    8.99
52.22961,21.01811,2015,10,29,    9.72,    0.75,    4.07,    0.02,    4.17,   82.29,  100.82,    4.83,    4.09,    6.63,    4.66,    8.97
52.22961,21.01811,2015,10,30,   11.64,    0.84,    4.60,    0.00,    4.45,   85.43,  101.64,    6.46,    2.75,    3.83,    2.27,   10.80
52.22961,21.01811,2015,10,31,   10.85,    0.60,    4.23,    0.02,    4.10,   81.43,  102.41,    4.12,    2.15,    6.74,    4.19,   10.25
52.22961,21.01811,2015,11,01,   13.18,    0.80,    6.38,    0.02,    4.34,   73.93,  102.05,    4.27,    2.94,    7.84,    4.80,   12.38
52.22961,21.01811,2015,11,02,   12.03,    1.06,    5.17,    0.00,    4.25,   78.27,  101.49,    4.05,    2.69,    6.52,    4.17,   10.96
52.22961,21.01811,2015,11,03,   10.67,    1.56,    4.60,    0.08,    4.18,   79.88,  101.12,    5.68,    2.43,    3.77,    2.19,    9.11
52.22961,21.01811,2015,11,04,    8.25,   -1.76,    1.75,    0.02,    3.73,   86.91,  100.65,    3.46,    2.66,    5.45,    3.43,   10.01
52.22961,21.01811,2015,11,05,    4.71,    0.03,    2.09,    0.12,    3.84,   87.54,  100.97,    1.71,    1.14,    3.42,    2.11,    4.68
52.22961,21.01811,2015,11,06,    3.61,   -1.00,    0.84,    0.07,    3.53,   88.20,  101.11,    3.39,    2.29,    3.46,    2.21,    4.61
52.22961,21.01811,2015,11,07,    7.17,   -0.67,    2.98,    2.71,    4.71,  100.00,  100.82,    5.26,    3.46,    3.73,    2.57,    7.84
52.22961,21.01811,2015,11,08,   13.30,    5.59,    9.94,    2.88,    6.47,   85.09,  100.49,   11.35,   10.66,   12.80,    9.02,    7.71
52.22961,21.01811,2015,11,09,   10.36,    4.83,    7.53,    3.62,    6.22,   96.02,  100.24,    6.86,    3.90,    7.07,    4.98,    5.53
52.22961,21.01811,2015,11,10,   12.69,    9.05,   10.94,    4.59,    7.60,   92.47,   99.54,    5.55,    5.04,   12.93,    9.52,    3.64
52.22961,21.01811,2015,11,11,   14.62,   11.55,   12.61,    1.80,    8.52,   93.26,  100.01,    4.60,    3.79,   11.46,    8.31,    3.08
52.22961,21.01811,2015,11,12,   11.48,    6.57,    9.86,    0.58,    7.02,   92.72,  100.51,    4.00,    3.42,    9.90,    7.12,    4.91
52.22961,21.01811,2015,11,13,    8.60,    5.34,    6.59,    0.78,    5.64,   93.44,  100.84,    4.39,    3.29,    6.03,    4.16,    3.26
52.22961,21.01811,2015,11,14,    8.38,    4.60,    6.66,    5.28,    5.06,   82.85,  100.05,    5.88,    5.29,   11.78,    8.63,    3.78
52.22961,21.01811,2015,11,15,    5.90,    3.35,    4.53,    3.37,    4.91,   92.57,   99.35,    8.98,    6.62,    6.37,    4.58,    2.55
52.22961,21.01811,2015,11,16,    7.27,    3.05,    4.63,    0.57,    4.82,   90.60,   99.84,    4.43,    2.60,    5.10,    3.31,    4.22
52.22961,21.01811,2015,11,17,    8.46,    4.99,    7.14,    3.68,    6.15,   96.81,   99.56,    2.17,    2.17,    6.87,    4.46,    3.47
52.22961,21.01811,2015,11,18,   11.86,    7.09,    9.21,    7.11,    6.68,   90.82,   98.95,   11.14,    9.16,   12.43,    9.01,    4.77
52.22961,21.01811,2015,11,19,   11.98,    5.37,    8.22,    1.91,    5.87,   85.62,   99.18,    5.47,    4.67,   11.48,    8.22,    6.61
52.22961,21.01811,2015,11,20,    8.36,    3.64,    6.09,    1.13,    5.50,   92.11,   98.52,    6.78,    5.42,    9.01,    6.37,    4.72
52.22961,21.01811,2015,11,21,    4.52,    2.83,    3.48,    0.97,    4.71,   94.36,   98.02,    2.62,    2.36,    1.93,    1.58,    1.69
52.22961,21.01811,2015,11,22,    3.10,    0.27,    2.08,    1.92,    4.28,   95.32,   98.65,    4.88,    2.57,    3.06,    2.03,    2.83
52.22961,21.01811,2015,11,23,    3.13,   -2.84,   -0.81,    0.05,    3.16,   88.27,  100.30,    2.94,    2.84,    4.27,    3.06,    5.97
52.22961,21.01811,2015,11,24,    1.74,   -3.80,   -1.84,    0.11,    2.97,   89.89,  100.83,    4.11,    2.74,    5.45,    3.30,    5.55
